video_id,glosa,tiempo_inicio,tiempo_fin,duracion_seg_etiqueta,confianza,fuente,video_path,archivo_existe,fps,keypoints_validos,mano_dominante,blur_score,velocidad_media,herramienta
20250402105145_cfr,TAMBIÉN,0.0,0.951,0.951,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TAMBIÉN\20250402105145_cfr.mp4,True,59.94,1.0,ambas_izq,14.42,0.00938,label_studio
20250402103556_cfr,TARDE_3,0.517,1.969,1.452,0.4,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TARDE_3\20250402103556_cfr.mp4,True,59.94,1.0,ambas_der,17.77,0.00757,label_studio
C0159_cfr,TAREA,0.067,2.803,2.736,0.573,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TAREA\C0159_cfr.mp4,True,29.97,1.0,ambas_izq,14.11,0.01432,label_studio
C0160_cfr,TAZA,0.0,2.035,2.035,0.436,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TAZA\C0160_cfr.mp4,True,29.97,1.0,ambas_der,16.67,0.01728,label_studio
C0264_cfr,TECNOLOGÍA,0.0,1.468,1.468,0.659,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TECNOLOGÍA\C0264_cfr.mp4,True,29.97,1.0,ambas_der,11.71,0.02058,label_studio
C0265_cfr,TECNOLOGÍA,0.0,1.201,1.201,0.697,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TECNOLOGÍA\C0265_cfr.mp4,True,29.97,1.0,ambas_der,13.5,0.0142,label_studio
C0161_cfr,TEMA ACTUAL,0.067,2.97,2.903,0.494,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TEMA ACTUAL\C0161_cfr.mp4,True,29.97,1.0,derecha,14.23,0.01614,label_studio
C0162_cfr,TENEDOR,0.0,1.935,1.935,0.635,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TENEDOR\C0162_cfr.mp4,True,29.97,1.0,ambas_izq,15.45,0.01739,label_studio
C0253_cfr,TIEMPO-CUATRO,0.0,2.135,2.135,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TIEMPO-CUATRO\C0253_cfr.mp4,True,29.97,1.0,derecha,13.56,0.01138,label_studio
C0251_cfr,TIEMPO-DOS,0.0,1.568,1.568,0.5,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TIEMPO-DOS\C0251_cfr.mp4,True,29.97,1.0,ambas_der,13.41,0.0126,label_studio
C0227_cfr,TIO,0.0,1.368,1.368,0.658,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TIO\C0227_cfr.mp4,True,29.97,1.0,derecha,12.77,0.00702,label_studio
C0229_cfr,TIPO,0.0,1.435,1.435,0.65,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TIPO\C0229_cfr.mp4,True,29.97,1.0,derecha,13.19,0.01438,label_studio
C0164_cfr,TODO EL DIA,0.033,2.769,2.736,0.827,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TODO EL DIA\C0164_cfr.mp4,True,29.97,1.0,ambas_der,13.8,0.02347,label_studio
20250402120405_cfr,TODOS LOS AÑOS-HS,0.0,1.969,1.969,0.327,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TODOS LOS AÑOS-HS\20250402120405_cfr.mp4,True,59.94,1.0,derecha,13.53,0.00666,label_studio
C0165_cfr,TODOS+UNO,0.133,2.469,2.336,0.714,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TODOS+UNO\C0165_cfr.mp4,True,29.97,1.0,derecha,13.02,0.01347,label_studio
C0271_cfr,TOMAR NOTAS,0.0,1.735,1.735,0.571,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TOMAR NOTAS\C0271_cfr.mp4,True,29.97,1.0,ambas_der,14.65,0.01168,label_studio
C0249_cfr,TORTURA,0.868,2.903,2.035,0.907,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TORTURA\C0249_cfr.mp4,True,29.97,1.0,derecha,11.43,0.02081,label_studio
C0248_cfr,TOTAL,0.0,1.301,1.301,0.583,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TOTAL\C0248_cfr.mp4,True,29.97,1.0,izquierda,13.31,0.0116,label_studio
C0197_cfr,TRABAJAR,0.0,1.435,1.435,0.55,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRABAJAR\C0197_cfr.mp4,True,29.97,1.0,ambas_der,13.19,0.01031,label_studio
C0243_cfr,TRADICIÓN,0.0,1.969,1.969,0.804,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRADICIÓN\C0243_cfr.mp4,True,29.97,1.0,ambas_der,12.51,0.02281,label_studio
C0244_cfr,TRADICIÓN,0.0,1.401,1.401,0.744,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRADICIÓN\C0244_cfr.mp4,True,29.97,1.0,ambas_izq,12.62,0.01756,label_studio
C0245_cfr,TRADICIÓN,0.0,1.301,1.301,0.944,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRADICIÓN\C0245_cfr.mp4,True,29.97,1.0,ambas_der,11.91,0.01781,label_studio
C0241_cfr,TRANSFERIR,0.0,1.235,1.235,0.794,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRANSFERIR\C0241_cfr.mp4,True,29.97,1.0,ambas_izq,12.32,0.01614,label_studio
C0246_cfr,TRAZAR RUTA,0.0,1.902,1.902,0.574,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRAZAR RUTA\C0246_cfr.mp4,True,29.97,1.0,derecha,10.65,0.0149,label_studio
C0242_cfr,TREN,0.0,1.435,1.435,0.525,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TREN\C0242_cfr.mp4,True,29.97,1.0,ambas_izq,14.3,0.01003,label_studio
C0239_cfr,TRÁFICO_2,0.0,1.835,1.835,0.592,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TRÁFICO_2\C0239_cfr.mp4,True,29.97,1.0,ambas_der,14.74,0.01806,label_studio
C0207_cfr,TUBERÍA,0.0,1.468,1.468,0.578,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TUBERÍA\C0207_cfr.mp4,True,29.97,1.0,izquierda,17.12,0.01316,label_studio
C0163_cfr,TÍA,0.0,1.702,1.702,0.583,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\TÍA\C0163_cfr.mp4,True,29.97,1.0,derecha,14.12,0.00988,label_studio
C0166_cfr,UN POCO,1.702,2.302,0.6,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\UN POCO\C0166_cfr.mp4,True,29.97,1.0,ambas_izq,23.93,0.0209,label_studio
C0168_cfr,UN POCO,1.034,1.802,0.768,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\UN POCO\C0168_cfr.mp4,True,29.97,1.0,izquierda,23.16,0.02084,label_studio
C0169_cfr,UNIRSE,1.101,1.768,0.667,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\UNIRSE\C0169_cfr.mp4,True,29.97,1.0,ambas_der,24.65,0.01611,label_studio
C0170_cfr,UNIRSE,0.2,1.969,1.769,0.553,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\UNIRSE\C0170_cfr.mp4,True,29.97,1.0,derecha,24.21,0.00884,label_studio
C0223_cfr,USAR,0.0,1.468,1.468,0.641,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\USAR\C0223_cfr.mp4,True,29.97,1.0,ambas_izq,13.45,0.01684,label_studio
C0222_cfr,UTILIZAR LENGUAJE DE SEÑAS,0.234,2.703,2.469,0.642,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\UTILIZAR LENGUAJE DE SEÑAS\C0222_cfr.mp4,True,29.97,1.0,ambas_der,14.4,0.01644,label_studio
C0171_cfr,VACA,0.0,2.436,2.436,0.486,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VACA\C0171_cfr.mp4,True,29.97,1.0,ambas_izq,24.4,0.01676,label_studio
C0172_cfr,VACÍO DE AHORA EN ADELANTE,0.067,2.302,2.235,0.633,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VACÍO DE AHORA EN ADELANTE\C0172_cfr.mp4,True,29.97,1.0,derecha,25.13,0.01223,label_studio
C0173_cfr,VAMOS,0.133,0.901,0.768,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VAMOS\C0173_cfr.mp4,True,29.97,1.0,derecha,20.98,0.04843,label_studio
C0174_cfr,VAMOS,0.133,1.869,1.736,0.622,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VAMOS\C0174_cfr.mp4,True,29.97,1.0,derecha,21.55,0.01852,label_studio
C0221_cfr,VARIAR,0.267,2.102,1.835,0.792,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VARIAR\C0221_cfr.mp4,True,29.97,1.0,ambas_izq,15.06,0.0207,label_studio
C0235_cfr,VEINTE,0.067,0.701,0.634,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VEINTE\C0235_cfr.mp4,True,29.97,1.0,derecha,15.29,0.01215,label_studio
C0233_cfr,VEINTICINCO,0.0,1.201,1.201,0.545,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VEINTICINCO\C0233_cfr.mp4,True,29.97,1.0,derecha,14.19,0.00812,label_studio
C0234_cfr,VEINTIOCHO,0.0,1.468,1.468,0.422,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VEINTIOCHO\C0234_cfr.mp4,True,29.97,1.0,derecha,13.83,0.00606,label_studio
20250402104005_cfr,VEINTIUNO AÑOS,0.217,2.252,2.035,0.374,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VEINTIUNO AÑOS\20250402104005_cfr.mp4,True,59.94,1.0,ambas_der,17.22,0.00668,label_studio
C0175_cfr,VENDA,0.0,2.603,2.603,0.667,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VENDA\C0175_cfr.mp4,True,29.97,1.0,derecha,15.3,0.0109,label_studio
C0176_cfr,VENIR,0.0,1.401,1.401,0.816,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VENIR\C0176_cfr.mp4,True,29.97,1.0,derecha,17.05,0.01079,label_studio
C0200_cfr,VENTANA,0.0,1.802,1.802,0.647,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VENTANA\C0200_cfr.mp4,True,29.97,1.0,derecha,16.54,0.01508,label_studio
C0208_cfr,VER LA TELEVISIÓN,0.0,2.369,2.369,0.418,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VER LA TELEVISIÓN\C0208_cfr.mp4,True,29.97,1.0,derecha,18.29,0.00863,label_studio
C0240_cfr,VIAJE,0.1,1.068,0.968,0.909,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VIAJE\C0240_cfr.mp4,True,29.97,1.0,derecha,13.71,0.01287,label_studio
C0217_cfr,VISUALIZAR,0.0,1.702,1.702,0.479,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VISUALIZAR\C0217_cfr.mp4,True,29.97,1.0,ambas_izq,12.51,0.0137,label_studio
C0177_cfr,VIVIR,0.0,1.435,1.435,0.625,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\VIVIR\C0177_cfr.mp4,True,29.97,1.0,ambas_der,17.62,0.01326,label_studio
C0184_cfr,ZOOM,0.0,1.468,1.468,0.689,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ZOOM\C0184_cfr.mp4,True,29.97,1.0,derecha,16.07,0.01459,label_studio
C0070_cfr,ENCENDIDO,0.0,1.967,1.967,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0070_cfr.mp4,True,30.0,1.0,ambas_izq,24.08,0.01393,label_studio
C0071_cfr,ENCENDIDO,0.0,1.967,1.967,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0071_cfr.mp4,True,30.0,1.0,derecha,20.61,0.0084,label_studio
C0072_cfr,ENCENDIDO,0.0,1.467,1.467,1.0,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0072_cfr.mp4,True,30.0,1.0,ambas_izq,26.81,0.01407,label_studio
C0421_cfr,ENCENDIDO,0.0,1.467,1.467,0.773,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0421_cfr.mp4,True,30.0,1.0,derecha,18.46,0.01058,label_studio
C0422_cfr,ENCENDIDO,0.0,0.967,0.967,0.82,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0422_cfr.mp4,True,30.0,1.0,derecha,17.25,0.00773,label_studio
C0423_cfr,ENCENDIDO,0.0,0.967,0.967,0.98,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0423_cfr.mp4,True,30.0,1.0,ambas_der,21.32,0.02147,label_studio
C0424_cfr,ENCENDIDO,0.0,1.433,1.433,0.953,auto,C:\Users\dell\Documents\TIC\Codigo_TIC\videos\ENCENDIDO\C0424_cfr.mp4,True,30.0,1.0,ambas_izq,16.71,0.00939,label_studio
20250407114253_cfr,ABAJO_2,1.535,2.986,1.451,1.0,,,,,,derecha,,,cvat
20250407114304_cfr,ABAJO_2,0.45,1.985,1.535,1.0,,,,,,derecha,,,cvat
20250407114411_cfr,ABAJO_2,0.717,2.92,2.203,1.0,,,,,,ambas,,,cvat
20250407114433_cfr,ABAJO_2,0.701,2.553,1.852,1.0,,,,,,ambas,,,cvat
20250402100954_cfr,ACCIDENTE,0.0,1.618,1.618,1.0,,,,,,derecha,,,cvat
20250402101030_cfr,ACCIDENTE,0.0,1.368,1.368,1.0,,,,,,derecha,,,cvat
20250402101047_cfr,ACCIDENTE,0.0,1.185,1.185,1.0,,,,,,derecha,,,cvat
20250402101151_cfr,ACCIDENTE,0.0,1.351,1.351,1.0,,,,,,derecha,,,cvat
C0322_cfr,ACOMODAR,0.484,1.485,1.001,1.0,,,,,,ambas,,,cvat
C0324_cfr,ACOMODAR,0.2,1.235,1.035,1.0,,,,,,ambas,,,cvat
C0325_cfr,ACOMODAR,0.167,1.235,1.068,1.0,,,,,,ambas,,,cvat
C0326_cfr,ACOMODAR,0.05,1.235,1.185,1.0,,,,,,ambas,,,cvat
C0330_cfr,"AH,CLARO",0.0,0.734,0.734,1.0,,,,,,ambas,,,cvat
C0331_cfr,"AH,CLARO",0.017,0.734,0.717,1.0,,,,,,ambas,,,cvat
C0332_cfr,"AH,CLARO",0.0,0.918,0.918,1.0,,,,,,ambas,,,cvat
C0333_cfr,"AH,CLARO",0.0,0.868,0.868,1.0,,,,,,ambas,,,cvat
C0334_cfr,"AH,CLARO",0.0,0.667,0.667,1.0,,,,,,ambas,,,cvat
C0335_cfr,"AH,CLARO",0.0,0.617,0.617,1.0,,,,,,ambas,,,cvat
C0336_cfr,"AH,CLARO",0.0,0.734,0.734,1.0,,,,,,derecha,,,cvat
C0337_cfr,"AH,CLARO",0.0,0.951,0.951,1.0,,,,,,ambas,,,cvat
C0343_cfr,ALGUNO,0.0,0.734,0.734,1.0,,,,,,ambas,,,cvat
C0352_cfr,APROBAR,0.0,0.734,0.734,1.0,,,,,,derecha,,,cvat
00063_cfr,AUDIENCIA,0.15,1.585,1.435,1.0,,,,,,ambas,,,cvat
00067_cfr,AUDIOLOGÍA+AGENTE,0.0,1.985,1.985,1.0,,,,,,ambas,,,cvat
00078 (1)_cfr,AVERGONZAR,0.117,1.218,1.101,1.0,,,,,,derecha,,,cvat
C0354_cfr,AVISO,0.0,0.484,0.484,1.0,,,,,,derecha,,,cvat
00085_cfr,BALONCESTO,0.0,1.485,1.485,1.0,,,,,,ambas,,,cvat
00111_cfr,BORRAR,0.3,1.485,1.185,1.0,,,,,,derecha,,,cvat
00113_cfr,BOTE,0.0,2.486,2.486,1.0,,,,,,ambas,,,cvat
00195_cfr,CORRECTO,0.0,1.418,1.418,1.0,,,,,,ambas,,,cvat
00198_cfr,CRECER,0.0,1.485,1.485,1.0,,,,,,derecha,,,cvat
20250402115613_cfr,CUALQUIER,0.0,1.001,1.001,1.0,,,,,,ambas,,,cvat
00211_cfr,CUATRO DÓLARES,0.0,0.984,0.984,1.0,,,,,,derecha,,,cvat
00224_cfr,CULTURA,0.0,1.401,1.401,1.0,,,,,,ambas,,,cvat
C0013_cfr,DEJAR,0.0,0.617,0.617,1.0,,,,,,ambas,,,cvat
C0097_cfr,DIRECTO,0.033,1.485,1.452,1.0,,,,,,ambas,,,cvat
C0415_cfr,EL AÑO PASADO,0.0,0.901,0.901,1.0,,,,,,ambas,,,cvat
C0058_cfr,ELEGANTE,0.0,0.584,0.584,1.0,,,,,,derecha,,,cvat
C0070_cfr,ENCENDIDO,0.0,0.984,0.984,1.0,,,,,,ambas,,,cvat
20250402115456_cfr,ENOJADO,0.05,1.268,1.218,1.0,,,,,,derecha,,,cvat
C0091_cfr,ESCUCHAR,0.067,0.984,0.917,1.0,,,,,,derecha,,,cvat
C0006_cfr,ESCUCHAR+(1h)RUMBLE,0.0,0.734,0.734,1.0,,,,,,ambas,,,cvat
C0038_cfr,FAMOSO,0.0,0.734,0.734,1.0,,,,,,derecha,,,cvat
fuegos_C0059_cfr,FUEGOS ARTIFICIALES,0.0,0.734,0.734,1.0,,,,,,ambas,,,cvat
fosforo_C0053_cfr,FÓSFORO,0.0,0.751,0.751,1.0,,,,,,ambas,,,cvat
C0106_cfr,GUITARRA,0.0,0.734,0.734,1.0,,,,,,ambas,,,cvat
C0124_cfr,HIJA,0.15,1.068,0.918,1.0,,,,,,derecha,,,cvat
C0034_cfr,JEFE,0.0,0.717,0.717,1.0,,,,,,derecha,,,cvat
C0153_cfr,MOTIVAR,0.0,1.485,1.485,1.0,,,,,,derecha,,,cvat
C0158_cfr,MUDARSE,0.0,1.385,1.385,1.0,,,,,,ambas,,,cvat
C0230_cfr,PASTEL,0.0,2.486,2.486,1.0,,,,,,ambas,,,cvat
20250407114433_cfr,ABAJO_2,1.29,2.133,0.843,1.0,,,,,,ambas,,,elan
20250402101151_cfr,ACCIDENTE,0.283,0.934,0.651,1.0,,,,,,derecha,,,elan
C0322_cfr,ACOMODAR,1.611,2.469,0.858,1.0,,,,,,ambas,,,elan
C0331_cfr,"AH,CLARO",0.367,1.303,0.936,1.0,,,,,,ambas,,,elan
C0343_cfr,ALGUNO,0.296,1.306,1.01,1.0,,,,,,ambas,,,elan
C0352_cfr,APROBAR,0.0,1.301,1.301,1.0,,,,,,derecha,,,elan
00063_cfr,AUDIENCIA,0.5,1.196,0.696,1.0,,,,,,ambas,,,elan
00067_cfr,AUDIOLOGÍA+AGENTE,0.346,1.8,1.454,1.0,,,,,,ambas,,,elan
00078 (1)_cfr,AVERGONZAR,0.453,1.12,0.667,1.0,,,,,,derecha,,,elan
C0354_cfr,AVISO,0.02,0.805,0.785,1.0,,,,,,derecha,,,elan
00085_cfr,BALONCESTO,0.2,1.155,0.955,1.0,,,,,,derecha,,,elan
00111_cfr,BORRAR,0.466,1.267,0.801,1.0,,,,,,derecha,,,elan
00113_cfr,BOTE,0.346,1.863,1.517,1.0,,,,,,ambas,,,elan
00195_cfr,CORRECTO,0.096,1.143,1.047,1.0,,,,,,ambas,,,elan
00198_cfr,CRECER,0.483,1.254,0.771,1.0,,,,,,derecha,,,elan
20250402115613_cfr,CUALQUIER,0.15,0.619,0.469,1.0,,,,,,ambas,,,elan
00211_cfr,CUATRO DÓLARES,0.25,0.811,0.561,1.0,,,,,,derecha,,,elan
00224_cfr,CULTURA,0.256,1.027,0.771,1.0,,,,,,ambas,,,elan
C0013_cfr,DEJAR,0.0,0.9,0.9,1.0,,,,,,ambas,,,elan
C0097_cfr,DIRECTO,0.256,1.301,1.045,1.0,,,,,,ambas,,,elan
C0415_cfr,EL AÑO PASADO,0.0,1.44,1.44,1.0,,,,,,derecha,,,elan
C0058_cfr,ELEGANTE,0.0,0.769,0.769,1.0,,,,,,derecha,,,elan
C0070_cfr,ENCENDIDO,0.2,1.699,1.499,1.0,,,,,,ambas,,,elan
20250402115456_cfr,ENOJADO,0.25,0.967,0.717,1.0,,,,,,derecha,,,elan
C0006_cfr,ESCUCHAR+(1h)RUMBLE,0.0,1.473,1.473,1.0,,,,,,ambas,,,elan
C0091_cfr,ESCUCHAR,0.49,1.818,1.328,1.0,,,,,,derecha,,,elan
C0038_cfr,FAMOSO,0.0,1.312,1.312,1.0,,,,,,derecha,,,elan
fuegos_C0059_cfr,FUEGOS ARTIFICIALES,0.0,1.04,1.04,1.0,,,,,,ambas,,,elan
fosforo_C0053_cfr,FÓSFORO,0.0,0.933,0.933,1.0,,,,,,ambas,,,elan
C0106_cfr,GUITARRA,0.146,1.307,1.161,1.0,,,,,,ambas,,,elan
C0124_cfr,HIJA,0.651,1.743,1.092,1.0,,,,,,derecha,,,elan
C0034_cfr,JEFE,0.0,0.905,0.905,1.0,,,,,,derecha,,,elan
C0153_cfr,MOTIVAR,0.283,1.308,1.025,1.0,,,,,,ambas,,,elan
C0158_cfr,MUDARSE,0.0,0.835,0.835,1.0,,,,,,ambas,,,elan
C0230_cfr,PASTEL,0.483,2.006,1.523,1.0,,,,,,derecha,,,elan
